Location,Timestamp,Current_Speed,Free_Flow_Speed,Confidence,Congestion_Level,Road_Closure,Temperature,Humidity,Wind_Speed,Rainfall,Hour,Month,Day_of_Week,Is_Weekend,Is_Rush_Hour
Thu_Thiem,2025-09-28 07:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,7,9,6,1,1
Tan_Son_Nhat,2025-09-28 07:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,7,9,6,1,1
Binh_Thanh,2025-09-28 07:53:00+07:00,24,33,1,137.56345177664974,False,31.16,72,3.6,0,7,9,6,1,1
Phu_My_Hung,2025-09-28 07:53:00+07:00,30,42,1,140.0229357798165,False,31.17,72,3.6,0,7,9,6,1,1
District_1,2025-09-28 08:53:00+07:00,26,26,1,100.0,False,31.1,72,3.6,0,8,9,6,1,1
Thu_Thiem,2025-09-28 08:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,8,9,6,1,1
Tan_Son_Nhat,2025-09-28 08:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,8,9,6,1,1
Binh_Thanh,2025-09-28 08:53:00+07:00,24,33,1,137.56345177664974,False,31.16,72,3.6,0,8,9,6,1,1
Phu_My_Hung,2025-09-28 08:53:00+07:00,30,42,1,140.0229357798165,False,31.17,72,3.6,0,8,9,6,1,1
District_1,2025-09-28 09:53:00+07:00,26,26,1,100.0,False,31.1,72,3.6,0,9,9,6,1,1
Thu_Thiem,2025-09-28 09:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,9,9,6,1,1
Tan_Son_Nhat,2025-09-28 09:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,9,9,6,1,1
Binh_Thanh,2025-09-28 09:53:00+07:00,24,33,1,137.56345177664974,False,31.16,72,3.6,0,9,9,6,1,1
Phu_My_Hung,2025-09-28 09:53:00+07:00,30,42,1,140.0229357798165,False,31.17,72,3.6,0,9,9,6,1,1
District_1,2025-09-28 10:53:00+07:00,26,26,1,100.0,False,31.1,72,3.6,0,10,9,6,1,0
Thu_Thiem,2025-09-28 10:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,10,9,6,1,0
Tan_Son_Nhat,2025-09-28 10:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,10,9,6,1,0
Binh_Thanh,2025-09-28 10:53:00+07:00,23,33,1,143.6548223350254,False,31.16,72,3.6,0,10,9,6,1,0
Phu_My_Hung,2025-09-28 10:53:00+07:00,30,42,1,140.0229357798165,False,31.17,72,3.6,0,10,9,6,1,0
District_1,2025-09-28 11:53:00+07:00,26,26,1,100.0,False,31.1,73,3.6,0,11,9,6,1,0
Thu_Thiem,2025-09-28 11:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,11,9,6,1,0
Tan_Son_Nhat,2025-09-28 11:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,11,9,6,1,0
Binh_Thanh,2025-09-28 11:53:00+07:00,23,33,1,143.6548223350254,False,31.16,73,3.6,0,11,9,6,1,0
Phu_My_Hung,2025-09-28 11:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,11,9,6,1,0
District_1,2025-09-28 12:53:00+07:00,26,26,1,100.0,False,31.1,73,3.6,0,12,9,6,1,0
Thu_Thiem,2025-09-28 12:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,12,9,6,1,0
Tan_Son_Nhat,2025-09-28 12:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,12,9,6,1,0
Binh_Thanh,2025-09-28 12:53:00+07:00,23,33,1,143.6548223350254,False,31.16,73,3.6,0,12,9,6,1,0
Phu_My_Hung,2025-09-28 12:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,12,9,6,1,0
District_1,2025-09-28 13:53:00+07:00,14,26,1,187.09677419354838,False,31.1,73,3.6,0,13,9,6,1,0
Thu_Thiem,2025-09-28 13:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,13,9,6,1,0
Tan_Son_Nhat,2025-09-28 13:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,13,9,6,1,0
Binh_Thanh,2025-09-28 13:53:00+07:00,22,32,1,145.8128078817734,False,31.16,73,3.6,0,13,9,6,1,0
Phu_My_Hung,2025-09-28 13:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,13,9,6,1,0
District_1,2025-09-28 14:53:00+07:00,14,26,1,187.09677419354838,False,31.1,73,3.6,0,14,9,6,1,0
Thu_Thiem,2025-09-28 14:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,14,9,6,1,0
Tan_Son_Nhat,2025-09-28 14:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,14,9,6,1,0
Binh_Thanh,2025-09-28 14:53:00+07:00,22,32,1,145.8128078817734,False,31.16,73,3.6,0,14,9,6,1,0
Phu_My_Hung,2025-09-28 14:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,14,9,6,1,0
District_1,2025-09-28 15:53:00+07:00,14,26,1,187.09677419354838,False,31.1,73,3.6,0,15,9,6,1,0
Thu_Thiem,2025-09-28 15:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,15,9,6,1,0
Tan_Son_Nhat,2025-09-28 15:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,15,9,6,1,0
Binh_Thanh,2025-09-28 15:53:00+07:00,22,32,1,145.8128078817734,False,31.16,73,3.6,0,15,9,6,1,0
Phu_My_Hung,2025-09-28 15:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,15,9,6,1,0
District_1,2025-09-28 16:53:00+07:00,14,26,1,187.09677419354838,False,31.1,73,3.6,0,16,9,6,1,1
Thu_Thiem,2025-09-28 16:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,16,9,6,1,1
Tan_Son_Nhat,2025-09-28 16:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,16,9,6,1,1
Binh_Thanh,2025-09-28 16:53:00+07:00,22,32,1,145.8128078817734,False,31.16,73,3.6,0,16,9,6,1,1
Phu_My_Hung,2025-09-28 16:53:00+07:00,30,43,1,143.47826086956522,False,31.17,73,3.6,0,16,9,6,1,1
District_1,2025-09-28 17:53:00+07:00,15,25,1,166.66666666666669,False,31.1,73,3.6,0,17,9,6,1,1
Thu_Thiem,2025-09-28 17:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,17,9,6,1,1
Tan_Son_Nhat,2025-09-28 17:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,17,9,6,1,1
Binh_Thanh,2025-09-28 17:53:00+07:00,24,33,1,137.56345177664974,False,31.16,73,3.6,0,17,9,6,1,1
Phu_My_Hung,2025-09-28 17:53:00+07:00,30,43,1,143.47826086956522,False,31.17,73,3.6,0,17,9,6,1,1
District_1,2025-09-28 18:53:00+07:00,15,25,1,166.66666666666669,False,31.1,73,3.6,0,18,9,6,1,1
Thu_Thiem,2025-09-28 18:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,18,9,6,1,1
Tan_Son_Nhat,2025-09-28 18:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,18,9,6,1,1
Binh_Thanh,2025-09-28 18:53:00+07:00,24,33,1,137.56345177664974,False,31.16,73,3.6,0,18,9,6,1,1
Phu_My_Hung,2025-09-28 18:53:00+07:00,30,43,1,143.47826086956522,False,31.17,73,3.6,0,18,9,6,1,1
District_1,2025-09-28 19:53:00+07:00,15,25,1,166.66666666666669,False,31.1,73,3.6,0,19,9,6,1,1
Thu_Thiem,2025-09-28 19:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,19,9,6,1,1
Tan_Son_Nhat,2025-09-28 19:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,19,9,6,1,1
Binh_Thanh,2025-09-28 19:53:00+07:00,22,33,1,150.253807106599,False,31.16,73,3.6,0,19,9,6,1,1
Phu_My_Hung,2025-09-28 19:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,19,9,6,1,1
District_1,2025-09-28 20:53:00+07:00,10,25,1,248.4848484848485,False,31.1,73,3.6,0,20,9,6,1,0
Thu_Thiem,2025-09-28 20:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,20,9,6,1,0
Tan_Son_Nhat,2025-09-28 20:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,20,9,6,1,0
Binh_Thanh,2025-09-28 20:53:00+07:00,22,33,1,150.253807106599,False,31.16,73,3.6,0,20,9,6,1,0
Phu_My_Hung,2025-09-28 20:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,20,9,6,1,0
District_1,2025-09-28 21:53:00+07:00,10,25,1,248.4848484848485,False,31.1,73,3.6,0,21,9,6,1,0
Thu_Thiem,2025-09-28 21:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,21,9,6,1,0
Tan_Son_Nhat,2025-09-28 21:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,21,9,6,1,0
Binh_Thanh,2025-09-28 21:53:00+07:00,22,33,1,150.253807106599,False,31.16,73,3.6,0,21,9,6,1,0
Phu_My_Hung,2025-09-28 21:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,21,9,6,1,0
District_1,2025-09-28 22:53:00+07:00,10,25,1,248.4848484848485,False,31.1,73,3.6,0,22,9,6,1,0
Thu_Thiem,2025-09-28 22:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,22,9,6,1,0
Tan_Son_Nhat,2025-09-28 22:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,22,9,6,1,0
Binh_Thanh,2025-09-28 22:53:00+07:00,22,33,1,150.253807106599,False,31.16,73,3.6,0,22,9,6,1,0
Phu_My_Hung,2025-09-28 22:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,22,9,6,1,0
District_1,2025-09-28 23:53:00+07:00,12,26,1,219.3548387096774,False,31.1,73,3.6,0,23,9,6,1,0
Thu_Thiem,2025-09-28 23:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,23,9,6,1,0
Tan_Son_Nhat,2025-09-28 23:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,23,9,6,1,0
Binh_Thanh,2025-09-28 23:53:00+07:00,21,33,1,157.36040609137058,False,31.16,73,3.6,0,23,9,6,1,0
Phu_My_Hung,2025-09-28 23:53:00+07:00,29,42,1,144.8394495412844,False,31.17,73,3.6,0,23,9,6,1,0
District_1,2025-09-29 00:53:00+07:00,12,26,1,219.3548387096774,False,31.1,73,3.6,0,0,9,0,0,0
Thu_Thiem,2025-09-29 00:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,0,9,0,0,0
Tan_Son_Nhat,2025-09-29 00:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,0,9,0,0,0
Binh_Thanh,2025-09-29 00:53:00+07:00,21,33,1,157.36040609137058,False,31.16,73,3.6,0,0,9,0,0,0
Phu_My_Hung,2025-09-29 00:53:00+07:00,29,42,1,144.8394495412844,False,31.17,73,3.6,0,0,9,0,0,0
District_1,2025-09-29 01:53:00+07:00,26,26,1,100.0,False,31.1,73,3.6,0,1,9,0,0,0
Thu_Thiem,2025-09-29 01:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,1,9,0,0,0
Tan_Son_Nhat,2025-09-29 01:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,1,9,0,0,0
Binh_Thanh,2025-09-29 01:53:00+07:00,22,32,1,145.8128078817734,False,31.16,73,3.6,0,1,9,0,0,0
Phu_My_Hung,2025-09-29 01:53:00+07:00,29,42,1,144.8394495412844,False,31.17,73,3.6,0,1,9,0,0,0
District_1,2025-09-29 02:53:00+07:00,26,26,1,100.0,False,31.1,73,3.6,0,2,9,0,0,0
Thu_Thiem,2025-09-29 02:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,2,9,0,0,0
Tan_Son_Nhat,2025-09-29 02:53:00+07:00,31,31,1,100.0,False,32.0,62,3.6,0,2,9,0,0,0
Binh_Thanh,2025-09-29 02:53:00+07:00,22,32,1,145.8128078817734,False,31.16,73,3.6,0,2,9,0,0,0
Phu_My_Hung,2025-09-29 02:53:00+07:00,29,42,1,144.8394495412844,False,31.17,73,3.6,0,2,9,0,0,0
District_1,2025-09-29 03:53:00+07:00,26,26,1,100.0,False,31.1,73,3.6,0,3,9,0,0,0
Thu_Thiem,2025-09-29 03:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,3,9,0,0,0
Tan_Son_Nhat,2025-09-29 03:53:00+07:00,31,31,1,100.0,False,32.0,62,3.6,0,3,9,0,0,0
Binh_Thanh,2025-09-29 03:53:00+07:00,22,32,1,145.8128078817734,False,31.16,73,3.6,0,3,9,0,0,0
Phu_My_Hung,2025-09-29 03:53:00+07:00,29,42,1,144.8394495412844,False,31.17,73,3.6,0,3,9,0,0,0
District_1,2025-09-29 04:53:00+07:00,26,26,1,100.0,False,31.1,73,3.6,0,4,9,0,0,0
Thu_Thiem,2025-09-29 04:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,4,9,0,0,0
Tan_Son_Nhat,2025-09-29 04:53:00+07:00,31,31,1,100.0,False,32.0,62,3.6,0,4,9,0,0,0
Binh_Thanh,2025-09-29 04:53:00+07:00,22,32,1,145.8128078817734,False,31.16,73,3.6,0,4,9,0,0,0
Phu_My_Hung,2025-09-29 04:53:00+07:00,29,42,1,144.8394495412844,False,31.17,73,3.6,0,4,9,0,0,0
District_1,2025-09-29 05:53:00+07:00,19,26,1,138.70967741935485,False,31.1,73,3.6,0,5,9,0,0,0
Thu_Thiem,2025-09-29 05:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,5,9,0,0,0
Tan_Son_Nhat,2025-09-29 05:53:00+07:00,31,31,1,100.0,False,32.0,62,3.6,0,5,9,0,0,0
Binh_Thanh,2025-09-29 05:53:00+07:00,22,32,1,145.8128078817734,False,31.16,73,3.6,0,5,9,0,0,0
Phu_My_Hung,2025-09-29 05:53:00+07:00,29,42,1,144.8394495412844,False,31.17,73,3.6,0,5,9,0,0,0
District_1,2025-09-29 06:53:00+07:00,19,26,1,138.70967741935485,False,31.1,73,3.6,0,6,9,0,0,0
Thu_Thiem,2025-09-29 06:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,6,9,0,0,0
Tan_Son_Nhat,2025-09-29 06:53:00+07:00,31,31,1,100.0,False,32.0,62,3.6,0,6,9,0,0,0
Binh_Thanh,2025-09-29 06:53:00+07:00,22,32,1,145.8128078817734,False,31.16,73,3.6,0,6,9,0,0,0
Phu_My_Hung,2025-09-29 06:53:00+07:00,29,42,1,144.8394495412844,False,31.17,73,3.6,0,6,9,0,0,0
District_1,2025-09-29 07:53:00+07:00,19,26,1,138.70967741935485,False,31.1,73,3.6,0,7,9,0,0,1
Thu_Thiem,2025-09-29 07:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,7,9,0,0,1
Tan_Son_Nhat,2025-09-29 07:53:00+07:00,31,31,1,100.0,False,32.0,62,3.6,0,7,9,0,0,1
Binh_Thanh,2025-09-29 07:53:00+07:00,22,32,1,145.8128078817734,False,31.16,73,3.6,0,7,9,0,0,1
Phu_My_Hung,2025-09-29 07:53:00+07:00,29,42,1,144.8394495412844,False,31.17,73,3.6,0,7,9,0,0,1
District_1,2025-09-29 08:53:00+07:00,17,25,1,145.45454545454547,False,31.1,73,3.6,0,8,9,0,0,1
Thu_Thiem,2025-09-29 08:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,8,9,0,0,1
Tan_Son_Nhat,2025-09-29 08:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,8,9,0,0,1
Binh_Thanh,2025-09-29 08:53:00+07:00,22,32,1,145.8128078817734,False,31.16,72,3.6,0,8,9,0,0,1
Phu_My_Hung,2025-09-29 08:53:00+07:00,29,42,1,144.8394495412844,False,31.17,73,3.6,0,8,9,0,0,1
District_1,2025-09-29 09:53:00+07:00,17,25,1,145.45454545454547,False,31.1,72,3.6,0,9,9,0,0,1
Thu_Thiem,2025-09-29 09:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,9,9,0,0,1
Tan_Son_Nhat,2025-09-29 09:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,9,9,0,0,1
Binh_Thanh,2025-09-29 09:53:00+07:00,22,32,1,145.8128078817734,False,31.16,72,3.6,0,9,9,0,0,1
Phu_My_Hung,2025-09-29 09:53:00+07:00,29,42,1,144.8394495412844,False,31.17,73,3.6,0,9,9,0,0,1
District_1,2025-09-29 10:53:00+07:00,17,25,1,145.45454545454547,False,31.1,72,3.6,0,10,9,0,0,0
Thu_Thiem,2025-09-29 10:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,10,9,0,0,0
Tan_Son_Nhat,2025-09-29 10:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,10,9,0,0,0
Binh_Thanh,2025-09-29 10:53:00+07:00,22,32,1,145.8128078817734,False,31.16,72,3.6,0,10,9,0,0,0
Phu_My_Hung,2025-09-29 10:53:00+07:00,29,42,1,144.8394495412844,False,31.17,73,3.6,0,10,9,0,0,0
District_1,2025-09-29 11:53:00+07:00,17,25,1,145.45454545454547,False,31.1,72,3.6,0,11,9,0,0,0
Thu_Thiem,2025-09-29 11:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,11,9,0,0,0
Tan_Son_Nhat,2025-09-29 11:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,11,9,0,0,0
Binh_Thanh,2025-09-29 11:53:00+07:00,22,32,1,145.8128078817734,False,31.16,72,3.6,0,11,9,0,0,0
Phu_My_Hung,2025-09-29 11:53:00+07:00,29,42,1,144.8394495412844,False,31.17,73,3.6,0,11,9,0,0,0
District_1,2025-09-29 12:53:00+07:00,16,25,1,154.54545454545453,False,31.1,72,3.6,0,12,9,0,0,0
Thu_Thiem,2025-09-29 12:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,12,9,0,0,0
Tan_Son_Nhat,2025-09-29 12:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,12,9,0,0,0
Binh_Thanh,2025-09-29 12:53:00+07:00,23,33,1,143.6548223350254,False,31.16,72,3.6,0,12,9,0,0,0
Phu_My_Hung,2025-09-29 12:53:00+07:00,29,41,1,141.43337066069427,False,31.17,73,3.6,0,12,9,0,0,0
District_1,2025-09-29 13:53:00+07:00,16,25,1,154.54545454545453,False,31.1,72,3.6,0,13,9,0,0,0
Thu_Thiem,2025-09-29 13:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,13,9,0,0,0
Tan_Son_Nhat,2025-09-29 13:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,13,9,0,0,0
Binh_Thanh,2025-09-29 13:53:00+07:00,23,33,1,143.6548223350254,False,31.16,72,3.6,0,13,9,0,0,0
Phu_My_Hung,2025-09-29 13:53:00+07:00,29,41,1,141.43337066069427,False,31.17,73,3.6,0,13,9,0,0,0
District_1,2025-09-29 14:53:00+07:00,16,25,1,154.54545454545453,False,31.1,72,3.6,0,14,9,0,0,0
Thu_Thiem,2025-09-29 14:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,14,9,0,0,0
Tan_Son_Nhat,2025-09-29 14:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,14,9,0,0,0
Binh_Thanh,2025-09-29 14:53:00+07:00,23,32,1,139.40886699507388,False,31.16,72,3.6,0,14,9,0,0,0
Phu_My_Hung,2025-09-29 14:53:00+07:00,29,42,1,144.8394495412844,False,31.17,73,3.6,0,14,9,0,0,0
District_1,2025-09-29 15:53:00+07:00,16,25,1,154.54545454545453,False,31.1,72,3.6,0,15,9,0,0,0
Thu_Thiem,2025-09-29 15:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,15,9,0,0,0
Tan_Son_Nhat,2025-09-29 15:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,15,9,0,0,0
Binh_Thanh,2025-09-29 15:53:00+07:00,23,32,1,139.40886699507388,False,31.16,72,3.6,0,15,9,0,0,0
Phu_My_Hung,2025-09-29 15:53:00+07:00,29,42,1,144.8394495412844,False,31.17,73,3.6,0,15,9,0,0,0
District_1,2025-09-29 16:53:00+07:00,16,25,1,154.54545454545453,False,31.1,72,3.6,0,16,9,0,0,1
Thu_Thiem,2025-09-29 16:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,16,9,0,0,1
Tan_Son_Nhat,2025-09-29 16:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,16,9,0,0,1
Binh_Thanh,2025-09-29 16:53:00+07:00,21,33,1,157.36040609137058,False,31.16,72,3.6,0,16,9,0,0,1
Phu_My_Hung,2025-09-29 16:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,16,9,0,0,1
District_1,2025-09-29 17:53:00+07:00,15,25,1,166.66666666666669,False,31.1,72,3.6,0,17,9,0,0,1
Thu_Thiem,2025-09-29 17:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,17,9,0,0,1
Tan_Son_Nhat,2025-09-29 17:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,17,9,0,0,1
Binh_Thanh,2025-09-29 17:53:00+07:00,21,33,1,157.36040609137058,False,31.16,72,3.6,0,17,9,0,0,1
Phu_My_Hung,2025-09-29 17:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,17,9,0,0,1
District_1,2025-09-29 18:53:00+07:00,15,25,1,166.66666666666669,False,31.1,72,3.6,0,18,9,0,0,1
Thu_Thiem,2025-09-29 18:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,18,9,0,0,1
Tan_Son_Nhat,2025-09-29 18:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,18,9,0,0,1
Binh_Thanh,2025-09-29 18:53:00+07:00,21,33,1,157.36040609137058,False,31.16,72,3.6,0,18,9,0,0,1
Phu_My_Hung,2025-09-29 18:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,18,9,0,0,1
District_1,2025-09-29 19:53:00+07:00,15,25,1,166.66666666666669,False,31.1,72,3.6,0,19,9,0,0,1
Thu_Thiem,2025-09-29 19:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,19,9,0,0,1
Tan_Son_Nhat,2025-09-29 19:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,19,9,0,0,1
Binh_Thanh,2025-09-29 19:53:00+07:00,21,33,1,157.36040609137058,False,31.16,72,3.6,0,19,9,0,0,1
Phu_My_Hung,2025-09-29 19:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,19,9,0,0,1
District_1,2025-09-29 20:53:00+07:00,19,25,1,130.3030303030303,False,31.1,72,3.6,0,20,9,0,0,0
Thu_Thiem,2025-09-29 20:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,20,9,0,0,0
Tan_Son_Nhat,2025-09-29 20:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,20,9,0,0,0
Binh_Thanh,2025-09-29 20:53:00+07:00,22,33,1,150.253807106599,False,31.16,72,3.6,0,20,9,0,0,0
Phu_My_Hung,2025-09-29 20:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,20,9,0,0,0
District_1,2025-09-29 21:53:00+07:00,19,25,1,130.3030303030303,False,31.1,72,3.6,0,21,9,0,0,0
Thu_Thiem,2025-09-29 21:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,21,9,0,0,0
Tan_Son_Nhat,2025-09-29 21:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,21,9,0,0,0
Binh_Thanh,2025-09-29 21:53:00+07:00,22,33,1,150.253807106599,False,31.16,72,3.6,0,21,9,0,0,0
Phu_My_Hung,2025-09-29 21:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,21,9,0,0,0
District_1,2025-09-29 22:53:00+07:00,19,25,1,130.3030303030303,False,31.1,72,3.6,0,22,9,0,0,0
Thu_Thiem,2025-09-29 22:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,22,9,0,0,0
Tan_Son_Nhat,2025-09-29 22:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,22,9,0,0,0
Binh_Thanh,2025-09-29 22:53:00+07:00,22,33,1,150.253807106599,False,31.16,72,3.6,0,22,9,0,0,0
Phu_My_Hung,2025-09-29 22:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,22,9,0,0,0
District_1,2025-09-29 23:53:00+07:00,16,26,1,164.51612903225808,False,31.1,72,3.6,0,23,9,0,0,0
Thu_Thiem,2025-09-29 23:53:00+07:00,40,40,1,100.0,False,31.16,73,3.6,0,23,9,0,0,0
Tan_Son_Nhat,2025-09-29 23:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,23,9,0,0,0
Binh_Thanh,2025-09-29 23:53:00+07:00,22,33,1,150.253807106599,False,31.16,72,3.6,0,23,9,0,0,0
Phu_My_Hung,2025-09-29 23:53:00+07:00,30,42,1,140.0229357798165,False,31.17,73,3.6,0,23,9,0,0,0
